,Word,Pronunciations
17409,caricom,/ˈkɛɹɪˌkɑm/
17410,caricom's,/ˈkɛɹɪˌkɑmz/
17411,caridad,/ˈkæɹəˌdæd/
17412,caridi,/kɑˈɹidi/
17413,carie,/ˈkɛɹi/
17414,cariello,/kɑɹiˈɛɫoʊ/
17415,carignan,/ˈkæɹɪɡnən/
17416,cariker,/ˈkæɹɪkɝ/
17417,carilla,/kɑˈɹɪɫɑ/
17418,carillo,/kɑˈɹɪɫoʊ/
17419,carillon,/ˈkɛɹəˌɫɑn/
17420,carilou,/ˌkɛɹəˈɫu/
17421,carin,/ˈkæɹɪn/
17422,carine,/kɑˈɹini/
17423,caring,/ˈkɛɹɪŋ/
17424,carini,/kɑˈɹini/
17425,carinii,/ˌkɛˈɹini/
17426,carino,/kɑˈɹinoʊ/
17427,carioca,/ˌkɛɹiˈoʊkə/
17428,caris,/ˈkæɹɪs/
17429,carisbrook,/ˈkɛɹɪsˌbɹʊk/
17430,carissa,/kɑˈɹisə/
17431,carita,/kɑˈɹitə/
17432,carithers,/ˈkæɹɪðɝz/
17433,carjack,/ˈkɑɹˌdʒæk/
17434,carjacked,/ˈkɑɹˌdʒækt/
17435,carjacker,/ˈkɑɹˌdʒækɝ/
17436,carjacker's,/ˈkɑɹˌdʒækɝz/
17437,carjackers,/ˈkɑɹˌdʒækɝz/
17438,carjacking,/ˈkɑɹˌdʒækɪŋ/
17439,carjackings,/ˈkɑɹˌdʒækɪŋz/
17440,carjacks,/ˈkɑɹˌdʒæks/
17441,carkhuff,/ˈkɑɹkhəf/
17442,carl,/ˈkɑɹɫ/
17443,carl's,/ˈkɑɹɫz/
17444,carla,/ˈkɑɹɫɑ/
17445,carla's,/ˈkɑɹɫəz/
17446,carlan,/ˈkɑɹɫən/
17447,carland,/ˈkɑɹɫənd/
17448,carlberg,/ˈkɑɹɫbɝɡ/
17449,carle,/ˈkɑɹəɫ/
17450,carleen,/kɑɹˈɫin/
17451,carlen,/ˈkɑɹɫən/
17452,carlene,/ˈkɑɹˌɫin/
17453,carles,/ˈkɑɹɫz/
17454,carleton,/ˈkɑɹɫtən/
17455,carley,/ˈkɑɹɫi/
17456,carli,/ˈkɑɹɫi/
17457,carlile,/ˈkɑɹˌɫaɪɫ/
17458,carlin,/ˈkɑɹɫɪn/
17459,carlin's,/ˈkɑɹɫɪnz/
17460,carliner,/ˈkɑɹˌɫaɪnɝ/
17461,carling,/ˈkɑɹɫɪŋ/
17462,carling's,/ˈkɑɹɫɪŋz/
17463,carlini,/kɑɹˈɫini/
17464,carlino,/kɑɹˈɫinoʊ/
17465,carlisi,/kɑɹˈɫisi/
17466,carlisle,/ˈkɑɹˌɫaɪɫ/
17467,carlita,/kɑɹˈɫitɑ/
17468,carlito,/kɑɹˈɫitoʊ/
17469,carlito's,/kɑɹˈɫitoʊz/
17470,carll,/ˈkɑɹɫ/
17471,carlo,/ˈkɑɹɫoʊ/
17472,carload,/ˈkɑɹˌɫoʊd/
17473,carloading,/ˈkɑɹˌɫoʊdɪŋ/
17474,carloadings,/ˈkɑɹˌɫoʊdɪŋz/
17475,carloads,/ˈkɑɹˌɫoʊdz/
17476,carlock,/ˈkɑɹˌɫɑk/
17477,carlon,/ˈkɑɹɫən/
17478,carlone,/kɑɹˈɫoʊni/
17479,carloni,/kɑɹˈɫoʊni/
17480,carlos,/ˈkɑɹɫoʊs/
17481,carlotta,/kɑɹˈɫɔtɑ/
17482,carlough,/ˈkɑɹɫoʊ/
17483,carlow,/ˈkɑɹˌɫoʊ/
17484,carls,/ˈkɑɹɫz/
17485,carlsbad,/ˈkɑɹɫsbæd/
17486,carlsberg,/ˈkɑɹɫzbɝɡ/
17487,carlsen,/ˈkɑɹɫsən/
17488,carlson,/ˈkɑɹɫsən/
17489,carlson's,/ˈkɑɹɫsənz/
17490,carlsson,/ˈkɑɹɫsən/
17491,carlstadt,/ˈkɑɹɫˌstæt/
17492,carlston,/ˈkɑɹɫstən/
17493,carlstrom,/ˈkɑɹɫstɹəm/
17494,carlton,/ˈkɑɹɫtən/
17495,carlton's,/ˈkɑɹɫtənz/
17496,carlucci,/kɑɹˈɫutʃi/
17497,carly,/ˈkɑɹɫi/
17498,carlyle,/ˈkɑɹˌɫaɪɫ/
17499,carlyle's,/kɑɹˈɫaɪɫz/
17500,carlyon,/ˈkɑɹɫiɑn/
17501,carlzon,/ˈkɑɹɫzɑn/
17502,carma,/ˈkɑɹmɑ/
17503,carmack,/ˈkɑɹmək/
17504,carmaker,/ˈkɑɹˌmeɪkɝ/
17505,carmaker's,/ˈkɑɹˌmeɪkɝz/
17506,carmakers,/ˈkɑɹˌmeɪkɝz/
17507,carmakers',/ˈkɑɹˌmeɪkɝz/
17508,carman,/ˈkɑɹmən/
17509,carmany,/ˈkɑɹməˌni/
17510,carmean,/ˈkɑɹˌmiən/
17511,carmel,"/ˈkɑɹməɫ/, /kɑɹˈmɛɫ/"
17512,carmela,/kɑɹˈmɛɫɑ/
17513,carmelita,/kɑɹməˈɫitɑ/
17514,carmelite,/ˈkɑɹməˌɫaɪt/
17515,carmelo,/kɑɹˈmɛɫoʊ/
17516,carmen,/ˈkɑɹmən/
17517,carmer,/ˈkɑɹmɝ/
17518,carmical,/ˈkɑɹmɪkəɫ/
17519,carmichael,/ˈkɑɹˌmaɪkəɫ/
17520,carmickle,/ˈkɑɹmɪkəɫ/
17521,carmie,/ˈkɑɹˌmi/
17522,carmike,/ˈkɑɹˌmaɪk/
17523,carmine,/ˈkɑɹmən/
17524,carmita,/kɑɹˈmitɑ/
17525,carmody,/ˈkɑɹmədi/
17526,carmon,/ˈkɑɹmən/
17527,carmona,/kɑɹˈmoʊnɑ/
17528,carmony,/ˈkɑɹmoʊˌni/
17529,carmouche,/kɑɹˈmuʃ/
17530,carmoy,/ˈkɑɹmɔɪ/
17531,carmy,/ˈkɑɹmi/
17532,carn,/ˈkɑɹn/
17533,carnage,/ˈkɑɹnɪdʒ/
17534,carnahan,/ˈkɑɹnəhæn/
17535,carnahan's,/ˈkɑɹnəhænz/
17536,carnal,/ˈkɑɹnəɫ/
17537,carnathan,/ˈkɑɹnəθæn/
17538,carnation,/kɑɹˈneɪʃən/
17539,carnations,/kɑɹˈneɪʃənz/
17540,carnauba,/kɑɹˈnɔbɑ/
17541,carnaud,/kɑɹˈnɔ/
17542,carne,/ˈkɑɹn/
17543,carneal,/ˈkɑɹnəɫ/
17544,carnegie,"/ˈkɑɹnəɡi/, /ˌkɑɹˈneɪɡi/"
17545,carnegie-mellon,"/ˈkɑɹnəɡiˈmɛɫən/, /ˌkɑɹˈneɪɡiˈmɛɫən/"
17546,carnegie's,"/ˈkɑɹnəɡiz/, /ˌkɑɹˈneɪɡiz/"
17547,carnegies,"/ˈkɑɹnəɡiz/, /ˌkɑɹˈneɪɡiz/"
17548,carneiro,/kɑɹˈnɛɹoʊ/
17549,carnell,/ˈkɑɹnəɫ/
17550,carner,/ˈkɑɹnɝ/
17551,carnes,/ˈkɑɹnz/
17552,carnett,/ˈkɑɹnət/
17553,carnevale,/kɑɹneɪˈvɑɫeɪ/
17554,carney,/ˈkɑɹni/
17555,carnicero,/ˌkɑɹnɪˈsɛɹoʊ/
17556,carnine,/kɑɹˈnini/
17557,carnival,/ˈkɑɹnəvəɫ/
17558,carnival's,/ˈkɑɹnəvəɫz/
17559,carnivals,/ˈkɑɹnəvəɫz/
17560,carnivore,/ˈkɑɹnɪˌvɔɹ/
17561,carnivores,/ˈkɑɹnəˌvɔɹz/
17562,carnivorous,/kɑɹˈnɪvɝəs/
17563,carnley,/ˈkɑɹnɫi/
17564,carns,/ˈkɑɹnz/
17565,caro,/ˈkɑɹoʊ/
17566,carob,/ˈkɛɹəb/
17567,caroche,/kɝˈoʊtʃ/
17568,carol,"/ˈkæɹəɫ/, /ˈkɛɹəɫ/"
17569,carol's,"/ˈkæɹəɫz/, /ˈkɛɹəɫz/"
17570,carolan,/ˈkɛɹəɫæn/
17571,carolco,/kɝˈɑɫkoʊ/
17572,carolco's,"/ˈkɛɹəɫˌkoʊz/, /kɝˈɛɫˌkoʊz/"
17573,carole,"/ˈkæɹəɫ/, /ˈkɛɹəɫ/"
17574,carolina,/ˌkɛɹəˈɫaɪnə/
17575,carolina's,/ˌkɛɹəˈɫaɪnəz/
17576,carolinas,/ˌkɛɹəˈɫaɪnəz/
17577,caroline,/ˈkɛɹəˌɫaɪn/
17578,caroline's,/ˈkɛɹəˌɫaɪnz/
17579,carolingian,/ˌkɛɹəˈɫɪndʒiən/
17580,carolinian,"/ˌkɛɹəˈɫɪniən/, /ˌkɛɹoʊˈɫɪniən/"
17581,carolinians,/ˌkɛɹəˈɫɪniənz/
17582,carollan,/kɝˈɑɫən/
17583,carollo,/kɝˈɑɫoʊ/
17584,carols,/ˈkɛɹəɫz/
17585,carolus,/ˈkɛɹəɫəs/
17586,carolyn,/ˈkɛɹəɫɪn/
17587,carolyne,"/ˈkɛɹəɫaɪn/, /ˈkɛɹəɫɪn/"
17588,caron,/kɑˈɹɔn/
17589,carone,/kɝˈoʊn/
17590,caronna,/kɝˈɑnə/
17591,carosella,/kɑɹoʊˈsɛɫə/
17592,caroselli,/kɑɹoʊˈsɛɫi/
17593,carosi,/kɝˈoʊsi/
17594,carota,/kɝˈoʊtə/
17595,carotene,/ˈkɛɹəˌtin/
17596,carotenes,/ˈkɛɹəˌtinz/
17597,carotenuto,/kɑɹoʊtɛˈnutoʊ/
17598,carothers,/ˈkæɹəðɝz/
17599,carotid,/kɝˈɑtɪd/
17600,carouse,/kɝˈaʊz/
17601,carousel,/ˈkɛɹəˌsɛɫ/
17602,carousing,/kɝˈaʊzɪŋ/
17603,carow,/ˈkæɹoʊ/
17604,carozza,/kɝˈɑzə/
17605,carp,/ˈkɑɹp/
17606,carpal,/ˈkɑɹpəɫ/
17607,carpe-diem,/ˈkɑɹpəˈdiəm/
17608,carpencic,/kɑɹˈpɛntʃɪk/
17609,carpencic's,/kɑɹˈpɛntʃɪks/
17610,carpenito,/kɑɹpɛˈnitoʊ/
17611,carpenter,/ˈkɑɹpəntɝ/
17612,carpenter's,/ˈkɑɹpəntɝz/
17613,carpenters,/ˈkɑɹpəntɝz/
17614,carpentier,/ˈkɑɹpəntiɝ/
17615,carpentieri,/kɑɹpɛnˈtɪɹi/
17616,carpentry,/ˈkɑɹpəntɹi/
17617,carper,/ˈkɑɹpɝ/
17618,carpet,/ˈkɑɹpət/
17619,carpetbagger,/ˈkɑɹpətˌbæɡɝ/
17620,carpetbaggers,/ˈkɑɹpətˌbæɡɝz/
17621,carpeted,/ˈkɑɹpətɪd/
17622,carpeting,/ˈkɑɹpətɪŋ/
17623,carpets,/ˈkɑɹpəts/
17624,carpinelli,/kɑɹpiˈnɛɫi/
17625,carping,/ˈkɑɹpɪŋ/
17626,carpino,/kɑɹˈpinoʊ/
17627,carpio,/ˈkɑɹpioʊ/
17628,carpool,/ˈkɑɹˌpuɫ/
17629,carport,/ˈkɑɹˌpɔɹt/
17630,carports,/ˈkɑɹˌpɔɹts/
17631,carr,/ˈkɑɹ/
17632,carr's,/ˈkɑɹz/
17633,carra,/ˈkɑɹə/
17634,carragher,/ˈkæɹəɡɝ/
17635,carraher,/ˈkæɹəhɝ/
17636,carranco,/kɑˈɹɑnkoʊ/
17637,carrano,/ˌkɑˈɹɑnoʊ/
17638,carranza,/kɑˈɹɑnzə/
17639,carrara,/ˌkɑˈɹɑɹə/
17640,carras,/ˈkæɹəz/
17641,carrasco,/kɑˈɹɑskoʊ/
17642,carrasquel,/ˌkɛɹəˈskɛɫ/
17643,carrasquillo,/ˌkɛɹəˈskɪɫoʊ/
17644,carraway,/ˈkæɹəˌweɪ/
17645,carrawell,/ˈkɛɹəwɛɫ/
17646,carre,"/ˈkɑɹ/, /ˌkɑˈɹeɪ/"
17647,carreira,/kɑˈɹɛɹɑ/
17648,carreiro,/kɑˈɹɛɹoʊ/
17649,carreker,/ˈkɛɹɪkɝ/
17650,carrel,/ˈkæɹəɫ/
17651,carrell,/kɑˈɹeɪɫ/
17652,carreno,/kɑˈɹɛˌnoʊ/
17653,carreon,/kɑɹeɪˈɔn/
17654,carrera,/kɑˈɹɛˌɹɑ/
17655,carreras,/kɑˈɹɛˌɹɑz/
17656,carrere,/kɑˈɹɛɹeɪ/
17657,carrero,/ˌkɑˈɹɛɹoʊ/
17658,carretta,/kɑˈɹɛtə/
17659,carrey,/ˈkɛɹi/
17660,carrey's,/ˈkæɹiz/
17661,carriage,"/ˈkæɹɪdʒ/, /ˈkɛɹədʒ/"
17662,carriages,"/ˈkæɹɪdʒɪz/, /ˈkɛɹədʒəz/"
17663,carrian,/ˈkɛɹiən/
17664,carrian's,/ˈkæɹiənz/
17665,carribean,/kɝˈɪˌbiən/
17666,carrick,/ˈkɛɹɪk/
17667,carrico,/kɑˈɹikoʊ/
17668,carrie,/ˈkɛɹi/
17669,carried,"/ˈkæɹid/, /ˈkɛɹid/"
17670,carrier,"/ˈkæɹiɝ/, /ˈkɛɹiɝ/"
17671,carrier's,"/ˈkæɹiɝz/, /ˈkɛɹiɝz/"
17672,carriere,/kɑˈɹɪɹi/
17673,carriero,/kɑˈɹɪɹoʊ/
17674,carriers,"/ˈkæɹiɝz/, /ˈkɛɹiɝz/"
17675,carriers',/ˈkɛɹiɝz/
17676,carriers's,/ˈkæɹiɝzɪz/
17677,carries,"/ˈkæɹiz/, /ˈkɛɹiz/"
17678,carrig,/ˈkæɹɪɡ/
17679,carrigan,/ˈkæɹɪɡən/
17680,carriger,/ˈkæɹɪdʒɝ/
17681,carrigg,/ˈkæɹɪɡ/
17682,carriker,/ˈkæɹɪkɝ/
17683,carrillo,/kɝˈɪɫoʊ/
17684,carringer,/ˈkæɹɪŋɝ/
17685,carrington,/ˈkɛɹɪŋtən/
17686,carrington's,/ˈkɛɹɪŋtənz/
17687,carrino,/ˌkɑˈɹinoʊ/
17688,carrion,/ˈkɛɹiən/
17689,carris,/ˈkæɹɪs/
17690,carrisyn,/ˈkæɹɪsɪn/
17691,carrithers,/ˈkæɹɪðɝz/
17692,carriveau,/ˈkæɹɪˌvoʊ/
17693,carrizales,/kɑɹiˈzɑɫɛs/
17694,carro,/ˈkɑɹoʊ/
17695,carrol,/ˈkæɹəɫ/
17696,carroll,"/ˈkæɹəɫ/, /ˈkɛɹəɫ/"
17697,carroll's,"/ˈkæɹəɫz/, /ˈkɛɹəɫz/"
17698,carrollton,/ˈkɛɹəɫtən/
17699,carron,/ˈkæɹən/
17700,carrot,"/ˈkæɹət/, /ˈkɛɹət/"
17701,carrothers,/ˈkæɹəðɝz/
17702,carrots,"/ˈkæɹəts/, /ˈkɛɹəts/"
17703,carrousel,/ˈkɛɹəˌsɛɫ/
17704,carrow,/ˈkæɹoʊ/
17705,carrozza,/kɑˈɹoʊzə/
17706,carrubba,/ˌkɑˈɹubə/
17707,carruth,/ˈkæɹuθ/
17708,carruthers,/kɝˈəðɝz/
17709,carry,"/ˈkæɹi/, /ˈkɛɹi/"
17710,carryanne,/ˈkæɹiˈæn/
17711,carryforward,/ˈkɛɹiˌfɔɹwɝd/
17712,carryforwards,/ˈkɛɹiˌfɔɹwɝdz/
17713,carrying,"/ˈkæɹiɪŋ/, /ˈkɛɹiɪŋ/"
17714,carryover,/ˈkɛɹˌjoʊvɝ/
17715,cars,"/ˈkɑɹz/, /ˈkɑz/"
17716,cars',/ˈkɑɹz/
17717,carse,/ˈkɑɹs/
17718,carsey,/ˈkɑɹsi/
17719,carsick,/ˈkɑɹsɪk/
17720,carson,"/ˈkɑɹsən/, /ˈkɑɹzən/"
17721,carson's,/ˈkɑɹsənz/
17722,carstarphen,/kɑɹˈstɑɹfən/
17723,carsten,/ˈkɑɹstən/
17724,carstens,/ˈkɑɹstənz/
17725,carstensen,/kɑɹˈstɛnsən/
17726,carswell,/ˈkɑɹˌswɛɫ/
17727,cart,/ˈkɑɹt/
17728,carta,/ˈkɑɹtə/
17729,cartagena,/ˌkɑɹtəˈdʒinə/
17730,cartaya,/ˌkɑɹˈtaɪə/
17731,carte,/ˈkɑɹt/
17732,carted,/ˈkɑɹtɪd/
17733,cartee,/ˈkɑɹˈti/
17734,cartel,/kɑɹˈtɛɫ/
17735,cartel's,/kɑɹˈtɛɫz/
17736,cartels,/kɑɹˈtɛɫz/
17737,carter,/ˈkɑɹtɝ/
17738,carter's,/ˈkɑɹtɝz/
17739,cartera,/ˌkɑɹˈtɛɹə/
17740,carteret,/ˈkɑɹtɝɪt/
17741,carteret's,/ˌkɑɹtɝˈɛts/
17742,carters,/ˈkɑɹtɝz/
17743,cartersville,/ˈkɑɹtɝzˌvɪɫ/
17744,cartesian,/kɑɹˈtiʒən/
17745,carthage,"/ˈkɑɹθədʒ/, /ˈkɑɹθɪdʒ/"
17746,carthaginian,/ˌkɑɹθəˈdʒɪniən/
17747,cartier,/ˈkɑɹtiɝ/
17748,cartilage,"/ˈkɑɹtəɫədʒ/, /ˈkɑɹtəɫɪdʒ/"
17749,carting,/ˈkɑɹtɪŋ/
17750,cartland,/ˈkɑɹtɫənd/
17751,cartledge,/ˈkɑɹtˌɫɛdʒ/
17752,cartlidge,/ˈkɑɹtɫɪdʒ/
17753,cartmell,/kɑɹtˈmeɪɫ/
17754,cartmill,/ˈkɑɹtˌmɪɫ/
17755,cartner,/ˈkɑɹtnɝ/
17756,carton,/ˈkɑɹtən/
17757,cartoneros,/ˌkɑɹˌtoʊˈnɛɹoʊs/
17758,cartonnage,/ˈkɑɹtənədʒ/
17759,cartons,/ˈkɑɹtənz/
17760,cartoon,/kɑɹˈtun/
17761,cartooning,/kɑɹˈtunɪŋ/
17762,cartoonist,/kɑɹˈtunəst/
17763,cartoonists,/kɑɹˈtunɪsts/
17764,cartoons,/kɑɹˈtunz/
17765,cartrette,/ˌkɑɹˈtɹɛt/
17766,cartridge,"/ˈkɑɹtɹədʒ/, /ˈkɑɹtɹɪdʒ/"
17767,cartridges,/ˈkɑɹtɹədʒəz/
17768,carts,/ˈkɑɹts/
17769,cartusciello,/kɑɹˌtusiˈɛɫoʊ/
17770,cartwheel,/ˈkɑɹtˌwiɫ/
17771,cartwheels,/ˈkɑɹtˌwiɫz/
17772,cartwright,/ˈkɑɹˌtɹaɪt/
17773,carty,/ˈkɑɹti/
17774,caruana,/kɑɹuˈænə/
17775,carucci,/kɑˈɹutʃi/
17776,caruso,/kɝˈusoʊ/
17777,carusone,/kɑɹuˈsoʊni/
17778,caruth,/ˈkæɹuθ/
17779,caruthers,/kɝˈəðɝz/
17780,carvajal,/kɑɹvɑˈjæɫ/
17781,carvalho,/kɑɹˈvɑɫhoʊ/
17782,carve,/ˈkɑɹv/
17783,carved,/ˈkɑɹvd/
17784,carvel,/kɑɹˈvɛɫ/
17785,carvell,"/kɑɹˈveɪɫ/, /kɑɹˈvɛɫ/"
17786,carver,/ˈkɑɹvɝ/
17787,carver's,/ˈkɑɹvɝz/
17788,carvers,/ˈkɑɹvɝz/
17789,carves,/ˈkɑɹvz/
17790,carvey,/ˈkɑɹvi/
17791,carville,/ˈkɑɹˌvɪɫ/
17792,carville's,/ˈkɑɹˌvɪɫz/
17793,carvin,/ˈkɑɹvɪn/
17794,carving,/ˈkɑɹvɪŋ/
17795,carvings,/ˈkɑɹvɪŋz/
17796,carwell,/ˈkɑɹˌwɛɫ/
17797,carwile,/ˈkɑɹˌwaɪɫ/
17798,cary,/ˈkɛɹi/
17799,caryl,/ˈkɛɹəɫ/
17800,caryn,/ˈkɑɹɪn/
17801,cas,/ˈkæs/
17802,casa,/ˈkɑsə/
17803,casablanca,/ˌkæsəˈbɫæŋkə/
17804,casad,/ˈkæsəd/
17805,casada,/kɑˈsɑdɑ/
17806,casado,/kɑˈsɑdoʊ/
17807,casados,/kɑˈsɑdoʊz/
17808,casady,/kəˈsɑˌdi/
17809,casagrande,/kɑˈsɑɡɹændi/
17810,casal,/kɑˈsɑɫ/
17811,casale,/kɑˈsɑɫi/
17812,casali,/kɑˈsɑɫi/
17813,casalino,/kɑsɑˈɫinoʊ/
17814,casals,"/kɑˈsɑɫz/, /kəˈsɑɫz/"
17815,casamento,/ˌkæsəˈmɛntoʊ/
17816,casanova,/ˌkæsəˈnoʊvɑ/
17817,casares,/kɑˈsɑɹɛs/
17818,casarez,/kɑˈsɑɹɛz/
17819,casas,/ˈkɑsəz/
17820,casassa,/kɑˈsɑsə/
17821,casaus,/ˈkæsɔz/
17822,casavant,/ˈkæsəvənt/
17823,casazza,/kɑˈsɑtsə/
17824,casbah,/ˈkæsbə/
17825,cascade,/kæˈskeɪd/
17826,cascade's,/kæˈskeɪdz/
17827,cascaded,/kæˈskeɪdɪd/
17828,cascades,/kæˈskeɪdz/
17829,cascades',/kæˈskeɪdz/
17830,cascading,/kæˈskeɪdɪŋ/
17831,casciano,/kɑstʃiˈɑnoʊ/
17832,casciato,/kɑsˈtʃɑtoʊ/
17833,cascio,/ˈkæsioʊ/
17834,casco,/ˈkæskoʊ/
17835,cascone,/kɑˈskoʊni/
17836,casdorph,/ˈkæsdɝf/
17837,case,/ˈkeɪs/
17838,case's,/ˈkeɪsɪz/
17839,casebeer,"/kæsɪˈbɪɹ/, /keɪsˈbɪɹ/"
17840,casebier,/ˈkæsɪbiɝ/
17841,casebolt,/ˈkeɪsˌboʊɫt/
17842,casein,/keɪˈsin/
17843,casella,/kəˈsɛɫə/
17844,caselli,/kəˈsɛɫi/
17845,caseload,/ˈkeɪˌsɫoʊd/
17846,caseloads,/ˈkæsəˌɫoʊdz/
17847,casera,/kəˈsɛɹə/
17848,caserta,/kɑˈsɛɹtə/
17849,cases,"/ˈkeɪsəz/, /ˈkeɪsɪz/"
17850,casesa,/kəˈsɛsə/
17851,casework,/ˈkeɪˌswɝk/
17852,caseworker,/ˈkeɪˌswɝkɝ/
17853,caseworkers,/ˈkeɪˌswɝkɝz/
17854,casey,/ˈkeɪsi/
17855,casey's,/ˈkeɪsiz/
17856,caseze,/kəˈsizi/
17857,caseze's,/kəˈsiziz/
17858,casgrain,/ˈkæsˌɡɹeɪn/
17859,cash,/ˈkæʃ/
17860,cashatt,/ˈkæʃət/
17861,cashdollar,/ˈkæʃˌdɑɫɝ/
17862,cashed,/ˈkæʃt/
17863,cashen,/ˈkæʃən/
17864,casher,/ˈkæʃɝ/
17865,cashes,/ˈkæʃɪz/
17866,cashew,/ˈkæˌʃu/
17867,cashews,/ˈkæˌʃuz/
17868,cashflow,/ˈkæʃˌfɫoʊ/
17869,cashflows,/ˈkæʃˌfɫoʊz/
17870,cashier,/kæˈʃɪɹ/
17871,cashier's,/kæˈʃɪɹz/
17872,cashiered,/kæˈʃɪɹd/
17873,cashiers,/ˌkæˈʃɪɹz/
17874,cashin,/ˈkæʃɪn/
17875,cashing,/ˈkæʃɪŋ/
17876,cashion,/kɑˈʃin/
17877,cashless,/ˈkæʃɫəs/
17878,cashman,/ˈkæʃmən/
17879,cashmere,/ˈkæʒmɪɹ/
17880,cashmeres,/ˈkæʒmɪɹz/
17881,cashmore,/ˈkæʃmɔɹ/
17882,cashon,/ˈkæʃən/
17883,cashway,/ˈkæʃˌweɪ/
17884,cashways,/ˈkæʃˌweɪz/
17885,cashwell,/ˈkæʃˌwɛɫ/
17886,casiano,/kɑsiˈɑnoʊ/
17887,casias,/kɑˈsiəz/
17888,casillas,/kɑˈsɪɫəz/
17889,casillo,/kəˈsɪɫoʊ/
17890,casimir,/ˈkæsɪˌmiɹ/
17891,casimiro,/kɑsiˈmɪɹoʊ/
17892,casing,/ˈkeɪsɪŋ/
17893,casings,/ˈkeɪsɪŋz/
17894,casino,/kəˈsinoʊ/
17895,casino's,/kəˈsinoʊz/
17896,casinos,/kəˈsinoʊz/
17897,casio,/ˈkæsioʊ/
17898,cask,/ˈkæsk/
17899,casket,/ˈkæskət/
17900,caskets,/ˈkæskəts/
17901,caskey,/ˈkæski/
17902,casks,/ˈkæsks/
17903,casler,"/ˈkæsəɫɝ/, /ˈkæsɫɝ/"
17904,caslin,/ˈkæsɫɪn/
17905,casner,/ˈkæsnɝ/
17906,caso,/ˈkɑsoʊ/
17907,casola,/kɑˈsoʊɫə/
17908,cason,/ˈkæsən/
17909,caspar,"/ˈkæsˌpɑɹ/, /ˈkæspɝ/"
17910,casper,/ˈkæspɝ/
17911,casper's,/ˈkæspɝz/
17912,caspers,/ˈkæspɝz/
17913,caspersen,/ˈkæspɝsən/
17914,casperson,/ˈkæspɝsən/
17915,caspian,/ˈkæspiən/
17916,cass,/ˈkæs/
17917,cassada,/kɑˈsɑdə/
17918,cassaday,/ˈkæsəˌdeɪ/
17919,cassady,/ˈkæsədi/
17920,cassandra,/kəˈsændɹə/
17921,cassandras,/kəˈsændɹəs/
17922,cassani,/kɑˈsɑni/
17923,cassano,/kɑˈsɑnoʊ/
17924,cassar,/ˈkæsɝ/
17925,cassara,/kɑˈsɑɹə/
17926,cassarino,/kɑsɑˈɹinoʊ/
17927,cassaro,/kɑˈsɑɹoʊ/
17928,cassata,/kɑˈsɑtə/
17929,cassatt,/ˈkæsət/
17930,cassavetes,/ˌkæsəˈvitiz/
17931,casseb,/ˈkæsəb/
17932,cassedy,/ˈkæsɪdi/
17933,cassel,/ˈkæsəɫ/
17934,casselberry,/ˈkæsəɫˌbɛɹi/
17935,cassell,/ˈkæsɛɫ/
17936,cassella,/kɑˈsɛɫə/
17937,cassells,/ˈkæsəɫz/
17938,casselman,/ˈkæsəɫmən/
17939,cassels,/ˈkæsəɫz/
17940,cassens,/ˈkæsənz/
17941,casserly,/ˈkæsɝɫi/
17942,casserole,/ˈkæsɝˌoʊɫ/
17943,cassese,/kɑˈseɪzi/
17944,cassetta,/kɑˈsɛtə/
17945,cassette,/kəˈsɛt/
17946,cassettes,/kəˈsɛts/
17947,cassetty,/ˈkæsɪti/
17948,cassia,/ˈkæʃiə/
17949,cassiday,/ˈkæsideɪ/
17950,cassidy,/ˈkæsɪdi/
17951,cassidy's,/ˈkæsɪdiz/
17952,cassie,/ˈkæsi/
17953,cassin,/ˈkæsɪn/
17954,cassinelli,/kɑsiˈnɛɫi/
17955,cassini,/kəˈsini/
17956,cassini's,/kəˈsiniz/
17957,cassino,/kəˈsinoʊ/
17958,cassis,/ˈkæsɪs/
17959,cassity,/ˈkæsɪti/
17960,casso,/ˈkæsoʊ/
17961,cassock,/ˈkæsək/
17962,casson,/ˈkæsən/
17963,cassone,/kɑˈsoʊni/
17964,cassoni,/kəˈsoʊni/
17965,cassoni's,/kəˈsoʊniz/
17966,cassowary,/ˈkæsəˌwɛɹi/
17967,casstevens,/ˌkæsˈtivənz/
17968,cast,/ˈkæst/
17969,casta,/ˈkæstə/
17970,castagna,/kɑˈstɑɡnə/
17971,castagno,/kɑˈstɑɡnoʊ/
17972,castagnola,/kɑstɑɡˈnoʊɫə/
17973,castaldi,/kɑˈstɑɫdi/
17974,castaldo,/kɑˈstɑɫdoʊ/
17975,castaneda,/kɑstɑˈnɛdə/
17976,castano,/kɑˈstɑnoʊ/
17977,castanon,/ˈkæstənɑn/
17978,castaway,/ˈkæstəˌweɪ/
17979,castaways,/ˈkæstəˌweɪz/
17980,caste,/ˈkæst/
17981,casteel,/ˈkeɪstiɫ/
17982,casteen,/kəˈstin/
17983,castel,/ˈkeɪstəɫ/
17984,castell,/ˈkeɪstəɫ/
17985,castellana,/kɑstɛˈɫænə/
17986,castellani,/kɑstɛˈɫɑni/
17987,castellano,/kɑstɛˈɫɑnoʊ/
17988,castellanos,/kɑsteɪˈɫɑnoʊz/
17989,castellaw,/ˈkeɪstɪɫɔ/
17990,castelli,/kɑˈstɛɫi/
17991,castello,/kəˈstɛɫoʊ/
17992,castellon,/ˈkeɪstɪɫɑn/
